
  Qwen3.6-27B UD-Q6_K_XL-MTP (Coding, Vision, KV q8/q4, 128K, Speculative) auf http://127.0.0.1:8080/

0.00.457.785 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.472.011 I srv    load_model: loading model 'E:\Coding\custom-rag\data\models\qwen3.6-27b-mtp\Qwen3.6-27B-UD-Q6_K_XL-mtp.gguf'
0.01.623.350 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, abort
0.18.803.951 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
0.18.803.957 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
0.18.803.957 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

0.21.712.013 I srv    load_model: loaded multimodal model, 'E:\Coding\custom-rag\data\models\qwen3.6-27b\mmproj-Qwen3.6-27B-BF16.gguf'
0.21.826.503 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 172032, kv_unified = 'true'
0.21.968.868 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.21.969.060 I srv  llama_server: model loaded
0.21.969.073 I srv  llama_server: listening on http://127.0.0.1:8080
0.54.815.824 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
107.18.698.486 W slot create_check: id  0 | task 34746 | erasing old context checkpoint (pos_min = 61522, pos_max = 61522, n_tokens = 76723, size = 389.554 MiB)
107.22.243.695 I slot print_timing: id  0 | task 34746 | n_decoded =    100, tg =  32.45 t/s, tg_3s =  32.45 t/s
107.25.315.667 I slot print_timing: id  0 | task 34746 | n_decoded =    207, tg =  33.64 t/s, tg_3s =  34.83 t/s
107.28.397.181 I slot print_timing: id  0 | task 34746 | n_decoded =    314, tg =  34.00 t/s, tg_3s =  34.72 t/s
107.31.474.111 I slot print_timing: id  0 | task 34746 | n_decoded =    421, tg =  34.19 t/s, tg_3s =  34.77 t/s
107.34.555.389 I slot print_timing: id  0 | task 34746 | n_decoded =    526, tg =  34.17 t/s, tg_3s =  34.08 t/s
107.37.632.570 I slot print_timing: id  0 | task 34746 | n_decoded =    627, tg =  33.95 t/s, tg_3s =  32.82 t/s
107.40.633.068 I slot print_timing: id  0 | task 34746 | n_decoded =    730, tg =  34.00 t/s, tg_3s =  34.33 t/s
107.43.635.005 I slot print_timing: id  0 | task 34746 | n_decoded =    834, tg =  34.08 t/s, tg_3s =  34.64 t/s
107.46.720.327 I slot print_timing: id  0 | task 34746 | n_decoded =    942, tg =  34.18 t/s, tg_3s =  35.00 t/s
107.49.721.429 I slot print_timing: id  0 | task 34746 | n_decoded =   1044, tg =  34.16 t/s, tg_3s =  33.99 t/s
107.52.802.772 I slot print_timing: id  0 | task 34746 | n_decoded =   1144, tg =  34.01 t/s, tg_3s =  32.45 t/s
107.55.808.617 I slot print_timing: id  0 | task 34746 | n_decoded =   1248, tg =  34.06 t/s, tg_3s =  34.60 t/s
107.58.809.197 I slot print_timing: id  0 | task 34746 | n_decoded =   1350, tg =  34.05 t/s, tg_3s =  33.99 t/s
108.01.809.882 I slot print_timing: id  0 | task 34746 | n_decoded =   1455, tg =  34.12 t/s, tg_3s =  34.99 t/s
108.04.811.779 I slot print_timing: id  0 | task 34746 | n_decoded =   1559, tg =  34.15 t/s, tg_3s =  34.64 t/s
108.06.525.180 I slot print_timing: id  0 | task 34746 | prompt eval time =    9614.96 ms /  2128 tokens (    4.52 ms per token,   221.32 tokens per second)
108.06.525.186 I slot print_timing: id  0 | task 34746 |        eval time =   47362.95 ms /  1617 tokens (   29.29 ms per token,    34.14 tokens per second)
108.06.525.187 I slot print_timing: id  0 | task 34746 |       total time =   56977.91 ms /  3745 tokens
108.06.525.188 I slot print_timing: id  0 | task 34746 |    graphs reused =      33998
108.06.525.191 I slot print_timing: id  0 | task 34746 | draft acceptance = 0.96112 ( 1063 accepted /  1106 generated), mean len =  2.92
108.06.527.325 I slot      release: id  0 | task 34746 | stop processing: n_tokens = 97007, truncated = 0
108.08.934.279 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.982 (> 0.100 thold), f_keep = 0.983
108.08.938.564 I slot launch_slot_: id  0 | task 35304 | processing task, is_child = 0
108.14.264.180 I slot print_timing: id  0 | task 35304 | prompt processing, n_tokens =   1219, progress = 0.99, t =   5.33 s / 228.89 tokens per second
108.15.932.758 I slot print_timing: id  0 | task 35304 | prompt processing, n_tokens =   1593, progress = 1.00, t =   6.99 s / 227.76 tokens per second
108.16.872.204 I slot print_timing: id  0 | task 35304 | prompt processing, n_tokens =   1731, progress = 1.00, t =   7.93 s / 218.19 tokens per second
108.19.899.018 I slot print_timing: id  0 | task 35304 | prompt eval time =    8220.98 ms /  1735 tokens (    4.74 ms per token,   211.05 tokens per second)
108.19.899.023 I slot print_timing: id  0 | task 35304 |        eval time =    2739.24 ms /    80 tokens (   34.24 ms per token,    29.21 tokens per second)
108.19.899.024 I slot print_timing: id  0 | task 35304 |       total time =   10960.22 ms /  1815 tokens
108.19.899.025 I slot print_timing: id  0 | task 35304 |    graphs reused =      34028
108.19.899.028 I slot print_timing: id  0 | task 35304 | draft acceptance = 0.77419 (   48 accepted /    62 generated), mean len =  2.55
108.19.901.207 I slot      release: id  0 | task 35304 | stop processing: n_tokens = 97201, truncated = 0
108.21.669.270 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
108.21.673.508 I slot launch_slot_: id  0 | task 35340 | processing task, is_child = 0
108.26.151.982 I slot print_timing: id  0 | task 35340 | prompt eval time =    1558.48 ms /   124 tokens (   12.57 ms per token,    79.56 tokens per second)
108.26.151.987 I slot print_timing: id  0 | task 35340 |        eval time =    2919.79 ms /   100 tokens (   29.20 ms per token,    34.25 tokens per second)
108.26.151.988 I slot print_timing: id  0 | task 35340 |       total time =    4478.27 ms /   224 tokens
108.26.151.989 I slot print_timing: id  0 | task 35340 |    graphs reused =      34060
108.26.151.992 I slot print_timing: id  0 | task 35340 | draft acceptance = 0.97059 (   66 accepted /    68 generated), mean len =  2.94
108.26.154.143 I slot      release: id  0 | task 35340 | stop processing: n_tokens = 97342, truncated = 0
108.27.882.340 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.999
108.27.886.684 I slot launch_slot_: id  0 | task 35378 | processing task, is_child = 0
108.33.146.392 I slot print_timing: id  0 | task 35378 | n_decoded =    102, tg =  33.90 t/s, tg_3s =  33.90 t/s
108.36.223.848 I slot print_timing: id  0 | task 35378 | n_decoded =    206, tg =  33.85 t/s, tg_3s =  33.79 t/s
108.38.146.750 I slot print_timing: id  0 | task 35378 | prompt eval time =    2250.91 ms /   287 tokens (    7.84 ms per token,   127.50 tokens per second)
108.38.146.756 I slot print_timing: id  0 | task 35378 |        eval time =    8008.94 ms /   270 tokens (   29.66 ms per token,    33.71 tokens per second)
108.38.146.757 I slot print_timing: id  0 | task 35378 |       total time =   10259.85 ms /   557 tokens
108.38.146.758 I slot print_timing: id  0 | task 35378 |    graphs reused =      34150
108.38.146.763 I slot print_timing: id  0 | task 35378 | draft acceptance = 0.95699 (  178 accepted /   186 generated), mean len =  2.91
108.38.148.864 I slot      release: id  0 | task 35378 | stop processing: n_tokens = 97796, truncated = 0
108.40.188.996 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.997
108.40.193.408 I slot launch_slot_: id  0 | task 35475 | processing task, is_child = 0
108.45.326.637 I slot print_timing: id  0 | task 35475 | n_decoded =    104, tg =  34.55 t/s, tg_3s =  34.55 t/s
108.45.840.738 I slot print_timing: id  0 | task 35475 | prompt eval time =    2122.86 ms /   296 tokens (    7.17 ms per token,   139.43 tokens per second)
108.45.840.743 I slot print_timing: id  0 | task 35475 |        eval time =    3524.26 ms /   122 tokens (   28.89 ms per token,    34.62 tokens per second)
108.45.840.744 I slot print_timing: id  0 | task 35475 |       total time =    5647.12 ms /   418 tokens
108.45.840.745 I slot print_timing: id  0 | task 35475 |    graphs reused =      34190
108.45.840.748 I slot print_timing: id  0 | task 35475 | draft acceptance = 0.97561 (   80 accepted /    82 generated), mean len =  2.95
108.45.843.120 I slot      release: id  0 | task 35475 | stop processing: n_tokens = 97938, truncated = 0
108.49.457.966 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.994 (> 0.100 thold), f_keep = 0.999
108.49.462.062 I slot launch_slot_: id  0 | task 35520 | processing task, is_child = 0
108.55.844.616 I slot print_timing: id  0 | task 35520 | n_decoded =    101, tg =  33.56 t/s, tg_3s =  33.56 t/s
108.56.358.688 I slot print_timing: id  0 | task 35520 | prompt eval time =    3372.56 ms /   556 tokens (    6.07 ms per token,   164.86 tokens per second)
108.56.358.693 I slot print_timing: id  0 | task 35520 |        eval time =    3523.82 ms /   116 tokens (   30.38 ms per token,    32.92 tokens per second)
108.56.358.694 I slot print_timing: id  0 | task 35520 |       total time =    6896.38 ms /   672 tokens
108.56.358.694 I slot print_timing: id  0 | task 35520 |    graphs reused =      34230
108.56.358.697 I slot print_timing: id  0 | task 35520 | draft acceptance = 0.91463 (   75 accepted /    82 generated), mean len =  2.83
108.56.360.885 I slot      release: id  0 | task 35520 | stop processing: n_tokens = 98485, truncated = 0
108.58.118.861 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.999
108.58.123.097 I slot launch_slot_: id  0 | task 35566 | processing task, is_child = 0
109.03.477.787 I slot print_timing: id  0 | task 35566 | n_decoded =    100, tg =  33.23 t/s, tg_3s =  33.23 t/s
109.06.504.045 I slot print_timing: id  0 | task 35566 | n_decoded =    204, tg =  33.80 t/s, tg_3s =  34.37 t/s
109.09.521.038 I slot print_timing: id  0 | task 35566 | n_decoded =    297, tg =  32.81 t/s, tg_3s =  30.83 t/s
109.10.857.391 I slot print_timing: id  0 | task 35566 | prompt eval time =    2345.24 ms /   327 tokens (    7.17 ms per token,   139.43 tokens per second)
109.10.857.397 I slot print_timing: id  0 | task 35566 |        eval time =   10388.85 ms /   336 tokens (   30.92 ms per token,    32.34 tokens per second)
109.10.857.398 I slot print_timing: id  0 | task 35566 |       total time =   12734.09 ms /   663 tokens
109.10.857.399 I slot print_timing: id  0 | task 35566 |    graphs reused =      34348
109.10.857.402 I slot print_timing: id  0 | task 35566 | draft acceptance = 0.90417 (  217 accepted /   240 generated), mean len =  2.81
109.10.859.514 I slot      release: id  0 | task 35566 | stop processing: n_tokens = 99029, truncated = 0
109.13.219.892 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.997
109.13.224.390 I slot launch_slot_: id  0 | task 35690 | processing task, is_child = 0
109.18.708.922 I slot print_timing: id  0 | task 35690 | n_decoded =    104, tg =  34.40 t/s, tg_3s =  34.39 t/s
109.19.354.562 I slot print_timing: id  0 | task 35690 | prompt eval time =    2460.63 ms /   348 tokens (    7.07 ms per token,   141.43 tokens per second)
109.19.354.568 I slot print_timing: id  0 | task 35690 |        eval time =    3669.34 ms /   123 tokens (   29.83 ms per token,    33.52 tokens per second)
109.19.354.569 I slot print_timing: id  0 | task 35690 |       total time =    6129.97 ms /   471 tokens
109.19.354.569 I slot print_timing: id  0 | task 35690 |    graphs reused =      34388
109.19.354.573 I slot print_timing: id  0 | task 35690 | draft acceptance = 0.97619 (   82 accepted /    84 generated), mean len =  2.95
109.19.356.893 I slot      release: id  0 | task 35690 | stop processing: n_tokens = 99160, truncated = 0
109.22.398.302 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.996 (> 0.100 thold), f_keep = 0.999
109.22.402.804 I slot launch_slot_: id  0 | task 35736 | processing task, is_child = 0
109.27.844.974 I slot print_timing: id  0 | task 35736 | n_decoded =    100, tg =  32.98 t/s, tg_3s =  32.97 t/s
109.30.856.530 I slot print_timing: id  0 | task 35736 | n_decoded =    204, tg =  33.75 t/s, tg_3s =  34.53 t/s
109.31.801.307 I slot print_timing: id  0 | task 35736 | prompt eval time =    2409.50 ms /   363 tokens (    6.64 ms per token,   150.65 tokens per second)
109.31.801.312 I slot print_timing: id  0 | task 35736 |        eval time =    6988.80 ms /   236 tokens (   29.61 ms per token,    33.77 tokens per second)
109.31.801.313 I slot print_timing: id  0 | task 35736 |       total time =    9398.30 ms /   599 tokens
109.31.801.314 I slot print_timing: id  0 | task 35736 |    graphs reused =      34467
109.31.801.317 I slot print_timing: id  0 | task 35736 | draft acceptance = 0.95679 (  155 accepted /   162 generated), mean len =  2.91
109.31.803.455 I slot      release: id  0 | task 35736 | stop processing: n_tokens = 99631, truncated = 0
109.33.757.495 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.998
109.33.761.994 I slot launch_slot_: id  0 | task 35821 | processing task, is_child = 0
109.38.938.964 I slot print_timing: id  0 | task 35821 | n_decoded =    104, tg =  34.48 t/s, tg_3s =  34.48 t/s
109.39.582.900 I slot print_timing: id  0 | task 35821 | prompt eval time =    2160.29 ms /   264 tokens (    8.18 ms per token,   122.21 tokens per second)
109.39.582.906 I slot print_timing: id  0 | task 35821 |        eval time =    3660.41 ms /   123 tokens (   29.76 ms per token,    33.60 tokens per second)
109.39.582.907 I slot print_timing: id  0 | task 35821 |       total time =    5820.70 ms /   387 tokens
109.39.582.908 I slot print_timing: id  0 | task 35821 |    graphs reused =      34508
109.39.582.911 I slot print_timing: id  0 | task 35821 | draft acceptance = 0.97619 (   82 accepted /    84 generated), mean len =  2.95
109.39.585.040 I slot      release: id  0 | task 35821 | stop processing: n_tokens = 99779, truncated = 0
109.47.488.304 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.999
109.47.492.740 I slot launch_slot_: id  0 | task 35867 | processing task, is_child = 0
109.53.142.858 I slot print_timing: id  0 | task 35867 | n_decoded =    100, tg =  29.81 t/s, tg_3s =  29.81 t/s
109.54.180.524 I slot print_timing: id  0 | task 35867 | prompt eval time =    2295.65 ms /   309 tokens (    7.43 ms per token,   134.60 tokens per second)
109.54.180.529 I slot print_timing: id  0 | task 35867 |        eval time =    4391.88 ms /   136 tokens (   32.29 ms per token,    30.97 tokens per second)
109.54.180.530 I slot print_timing: id  0 | task 35867 |       total time =    6687.53 ms /   445 tokens
109.54.180.531 I slot print_timing: id  0 | task 35867 |    graphs reused =      34557
109.54.180.535 I slot print_timing: id  0 | task 35867 | draft acceptance = 0.85000 (   85 accepted /   100 generated), mean len =  2.70
109.54.183.369 I slot      release: id  0 | task 35867 | stop processing: n_tokens = 100095, truncated = 0
109.56.039.758 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.993 (> 0.100 thold), f_keep = 0.999
109.56.044.215 I slot launch_slot_: id  0 | task 35921 | processing task, is_child = 0
109.59.673.726 I slot print_timing: id  0 | task 35921 | prompt processing, n_tokens =    727, progress = 1.00, t =   3.63 s / 200.30 tokens per second
110.02.922.153 I slot print_timing: id  0 | task 35921 | prompt eval time =    4111.91 ms /   731 tokens (    5.63 ms per token,   177.78 tokens per second)
110.02.922.158 I slot print_timing: id  0 | task 35921 |        eval time =    2765.78 ms /    88 tokens (   31.43 ms per token,    31.82 tokens per second)
110.02.922.159 I slot print_timing: id  0 | task 35921 |       total time =    6877.69 ms /   819 tokens
110.02.922.160 I slot print_timing: id  0 | task 35921 |    graphs reused =      34588
110.02.922.163 I slot print_timing: id  0 | task 35921 | draft acceptance = 0.87500 (   56 accepted /    64 generated), mean len =  2.75
110.02.924.427 I slot      release: id  0 | task 35921 | stop processing: n_tokens = 100775, truncated = 0
110.04.605.605 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 0.999
110.04.609.736 I slot launch_slot_: id  0 | task 35958 | processing task, is_child = 0
110.09.760.064 I slot print_timing: id  0 | task 35958 | n_decoded =    101, tg =  32.33 t/s, tg_3s =  32.33 t/s
110.12.787.202 I slot print_timing: id  0 | task 35958 | n_decoded =    205, tg =  33.33 t/s, tg_3s =  34.36 t/s
110.13.090.756 I slot print_timing: id  0 | task 35958 | prompt eval time =    2026.42 ms /   231 tokens (    8.77 ms per token,   113.99 tokens per second)
110.13.090.762 I slot print_timing: id  0 | task 35958 |        eval time =    6454.39 ms /   212 tokens (   30.45 ms per token,    32.85 tokens per second)
110.13.090.763 I slot print_timing: id  0 | task 35958 |       total time =    8480.82 ms /   443 tokens
110.13.090.763 I slot print_timing: id  0 | task 35958 |    graphs reused =      34660
110.13.090.768 I slot print_timing: id  0 | task 35958 | draft acceptance = 0.93919 (  139 accepted /   148 generated), mean len =  2.88
110.13.093.075 I slot      release: id  0 | task 35958 | stop processing: n_tokens = 101127, truncated = 0
110.14.868.712 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.990 (> 0.100 thold), f_keep = 0.998
110.14.873.088 I slot launch_slot_: id  0 | task 36036 | processing task, is_child = 0
110.19.609.770 I slot print_timing: id  0 | task 36036 | prompt processing, n_tokens =   1011, progress = 1.00, t =   4.74 s / 213.44 tokens per second
110.23.186.501 I slot print_timing: id  0 | task 36036 | n_decoded =    102, tg =  33.53 t/s, tg_3s =  33.53 t/s
110.23.493.129 I slot print_timing: id  0 | task 36036 | prompt eval time =    5271.09 ms /  1015 tokens (    5.19 ms per token,   192.56 tokens per second)
110.23.493.134 I slot print_timing: id  0 | task 36036 |        eval time =    3348.74 ms /   109 tokens (   30.72 ms per token,    32.55 tokens per second)
110.23.493.135 I slot print_timing: id  0 | task 36036 |       total time =    8619.84 ms /  1124 tokens
110.23.493.136 I slot print_timing: id  0 | task 36036 |    graphs reused =      34697
110.23.493.139 I slot print_timing: id  0 | task 36036 | draft acceptance = 0.94737 (   72 accepted /    76 generated), mean len =  2.89
110.23.495.426 I slot      release: id  0 | task 36036 | stop processing: n_tokens = 102035, truncated = 0
110.25.416.296 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.999
110.25.421.149 I slot launch_slot_: id  0 | task 36079 | processing task, is_child = 0
110.30.980.739 I slot print_timing: id  0 | task 36079 | prompt eval time =    2393.51 ms /   312 tokens (    7.67 ms per token,   130.35 tokens per second)
110.30.980.744 I slot print_timing: id  0 | task 36079 |        eval time =    3165.84 ms /    96 tokens (   32.98 ms per token,    30.32 tokens per second)
110.30.980.745 I slot print_timing: id  0 | task 36079 |       total time =    5559.35 ms /   408 tokens
110.30.980.746 I slot print_timing: id  0 | task 36079 |    graphs reused =      34732
110.30.980.749 I slot print_timing: id  0 | task 36079 | draft acceptance = 0.81944 (   59 accepted /    72 generated), mean len =  2.64
110.30.983.167 I slot      release: id  0 | task 36079 | stop processing: n_tokens = 102328, truncated = 0
110.32.729.342 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
110.32.733.592 I slot launch_slot_: id  0 | task 36119 | processing task, is_child = 0
110.37.340.666 I slot print_timing: id  0 | task 36119 | n_decoded =    101, tg =  31.32 t/s, tg_3s =  31.31 t/s
110.40.304.298 I slot print_timing: id  0 | task 36119 | prompt eval time =    1381.71 ms /    79 tokens (   17.49 ms per token,    57.18 tokens per second)
110.40.304.303 I slot print_timing: id  0 | task 36119 |        eval time =    6188.71 ms /   196 tokens (   31.58 ms per token,    31.67 tokens per second)
110.40.304.304 I slot print_timing: id  0 | task 36119 |       total time =    7570.43 ms /   275 tokens
110.40.304.305 I slot print_timing: id  0 | task 36119 |    graphs reused =      34801
110.40.304.308 I slot print_timing: id  0 | task 36119 | draft acceptance = 0.88028 (  125 accepted /   142 generated), mean len =  2.76
110.40.306.473 I slot      release: id  0 | task 36119 | stop processing: n_tokens = 102504, truncated = 0
110.42.142.300 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 0.998
110.42.146.778 I slot launch_slot_: id  0 | task 36194 | processing task, is_child = 0
110.47.105.274 I slot print_timing: id  0 | task 36194 | n_decoded =    100, tg =  31.01 t/s, tg_3s =  31.01 t/s
110.47.754.515 I slot print_timing: id  0 | task 36194 | prompt eval time =    1733.41 ms /   161 tokens (   10.77 ms per token,    92.88 tokens per second)
110.47.754.520 I slot print_timing: id  0 | task 36194 |        eval time =    3874.12 ms /   119 tokens (   32.56 ms per token,    30.72 tokens per second)
110.47.754.521 I slot print_timing: id  0 | task 36194 |       total time =    5607.53 ms /   280 tokens
110.47.754.522 I slot print_timing: id  0 | task 36194 |    graphs reused =      34844
110.47.754.525 I slot print_timing: id  0 | task 36194 | draft acceptance = 0.86364 (   76 accepted /    88 generated), mean len =  2.73
110.47.756.643 I slot      release: id  0 | task 36194 | stop processing: n_tokens = 102585, truncated = 0
110.49.459.622 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 0.999
110.49.464.321 I slot launch_slot_: id  0 | task 36242 | processing task, is_child = 0
110.54.328.482 I slot print_timing: id  0 | task 36242 | n_decoded =    100, tg =  32.71 t/s, tg_3s =  32.70 t/s
110.54.848.708 I slot print_timing: id  0 | task 36242 | prompt eval time =    1806.38 ms /   157 tokens (   11.51 ms per token,    86.91 tokens per second)
110.54.848.713 I slot print_timing: id  0 | task 36242 |        eval time =    3577.74 ms /   117 tokens (   30.58 ms per token,    32.70 tokens per second)
110.54.848.714 I slot print_timing: id  0 | task 36242 |       total time =    5384.12 ms /   274 tokens
110.54.848.715 I slot print_timing: id  0 | task 36242 |    graphs reused =      34883
110.54.848.718 I slot print_timing: id  0 | task 36242 | draft acceptance = 0.92683 (   76 accepted /    82 generated), mean len =  2.85
110.54.851.080 I slot      release: id  0 | task 36242 | stop processing: n_tokens = 102735, truncated = 0
110.56.696.070 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 0.999
110.56.700.268 I slot launch_slot_: id  0 | task 36287 | processing task, is_child = 0
111.01.358.621 I slot print_timing: id  0 | task 36287 | prompt eval time =    1869.18 ms /   194 tokens (    9.63 ms per token,   103.79 tokens per second)
111.01.358.626 I slot print_timing: id  0 | task 36287 |        eval time =    2788.93 ms /    84 tokens (   33.20 ms per token,    30.12 tokens per second)
111.01.358.627 I slot print_timing: id  0 | task 36287 |       total time =    4658.11 ms /   278 tokens
111.01.358.628 I slot print_timing: id  0 | task 36287 |    graphs reused =      34914
111.01.358.631 I slot print_timing: id  0 | task 36287 | draft acceptance = 0.81250 (   52 accepted /    64 generated), mean len =  2.62
111.01.361.057 I slot      release: id  0 | task 36287 | stop processing: n_tokens = 102892, truncated = 0
111.03.117.832 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
111.03.122.259 I slot launch_slot_: id  0 | task 36323 | processing task, is_child = 0
111.06.928.319 I slot print_timing: id  0 | task 36323 | prompt eval time =    1530.94 ms /   103 tokens (   14.86 ms per token,    67.28 tokens per second)
111.06.928.324 I slot print_timing: id  0 | task 36323 |        eval time =    2274.89 ms /    74 tokens (   30.74 ms per token,    32.53 tokens per second)
111.06.928.325 I slot print_timing: id  0 | task 36323 |       total time =    3805.83 ms /   177 tokens
111.06.928.326 I slot print_timing: id  0 | task 36323 |    graphs reused =      34938
111.06.928.330 I slot print_timing: id  0 | task 36323 | draft acceptance = 0.92308 (   48 accepted /    52 generated), mean len =  2.85
111.06.930.500 I slot      release: id  0 | task 36323 | stop processing: n_tokens = 102981, truncated = 0
111.08.644.597 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
111.08.649.140 I slot launch_slot_: id  0 | task 36353 | processing task, is_child = 0
111.12.384.994 I slot print_timing: id  0 | task 36353 | prompt eval time =    1547.07 ms /   103 tokens (   15.02 ms per token,    66.58 tokens per second)
111.12.385.000 I slot print_timing: id  0 | task 36353 |        eval time =    2188.53 ms /    73 tokens (   29.98 ms per token,    33.36 tokens per second)
111.12.385.001 I slot print_timing: id  0 | task 36353 |       total time =    3735.61 ms /   176 tokens
111.12.385.002 I slot print_timing: id  0 | task 36353 |    graphs reused =      34962
111.12.385.005 I slot print_timing: id  0 | task 36353 | draft acceptance = 0.96000 (   48 accepted /    50 generated), mean len =  2.92
111.12.387.327 I slot      release: id  0 | task 36353 | stop processing: n_tokens = 103079, truncated = 0
111.14.310.729 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
111.14.315.115 I slot launch_slot_: id  0 | task 36382 | processing task, is_child = 0
111.18.687.357 I slot print_timing: id  0 | task 36382 | prompt eval time =    1540.24 ms /   103 tokens (   14.95 ms per token,    66.87 tokens per second)
111.18.687.362 I slot print_timing: id  0 | task 36382 |        eval time =    2831.80 ms /    83 tokens (   34.12 ms per token,    29.31 tokens per second)
111.18.687.363 I slot print_timing: id  0 | task 36382 |       total time =    4372.04 ms /   186 tokens
111.18.687.363 I slot print_timing: id  0 | task 36382 |    graphs reused =      34992
111.18.687.367 I slot print_timing: id  0 | task 36382 | draft acceptance = 0.81250 (   52 accepted /    64 generated), mean len =  2.62
111.18.689.577 I slot      release: id  0 | task 36382 | stop processing: n_tokens = 103189, truncated = 0
111.20.497.923 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
111.20.502.453 I slot launch_slot_: id  0 | task 36418 | processing task, is_child = 0
111.24.558.816 I slot print_timing: id  0 | task 36418 | prompt eval time =    1518.01 ms /   103 tokens (   14.74 ms per token,    67.85 tokens per second)
111.24.558.820 I slot print_timing: id  0 | task 36418 |        eval time =    2538.15 ms /    81 tokens (   31.34 ms per token,    31.91 tokens per second)
111.24.558.821 I slot print_timing: id  0 | task 36418 |       total time =    4056.16 ms /   184 tokens
111.24.558.822 I slot print_timing: id  0 | task 36418 |    graphs reused =      35020
111.24.558.825 I slot print_timing: id  0 | task 36418 | draft acceptance = 0.87931 (   51 accepted /    58 generated), mean len =  2.76
111.24.561.112 I slot      release: id  0 | task 36418 | stop processing: n_tokens = 103284, truncated = 0
111.26.274.970 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 0.999
111.26.279.167 I slot launch_slot_: id  0 | task 36451 | processing task, is_child = 0
111.30.933.196 I slot print_timing: id  0 | task 36451 | prompt eval time =    2063.93 ms /   236 tokens (    8.75 ms per token,   114.35 tokens per second)
111.30.933.201 I slot print_timing: id  0 | task 36451 |        eval time =    2589.89 ms /    80 tokens (   32.37 ms per token,    30.89 tokens per second)
111.30.933.202 I slot print_timing: id  0 | task 36451 |       total time =    4653.82 ms /   316 tokens
111.30.933.203 I slot print_timing: id  0 | task 36451 |    graphs reused =      35048
111.30.933.206 I slot print_timing: id  0 | task 36451 | draft acceptance = 0.89655 (   52 accepted /    58 generated), mean len =  2.79
111.30.935.437 I slot      release: id  0 | task 36451 | stop processing: n_tokens = 103517, truncated = 0
111.32.713.327 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 0.999
111.32.717.749 I slot launch_slot_: id  0 | task 36484 | processing task, is_child = 0
111.37.914.816 I slot print_timing: id  0 | task 36484 | n_decoded =    101, tg =  32.13 t/s, tg_3s =  32.13 t/s
